Date,PortfolioValue
2016-07-08,1.8926449220852728
2016-07-11,1.927654715529814
2016-07-12,1.9405281258924592
2016-07-13,1.9401525952016914
2016-07-14,1.9511774989447401
2016-07-15,1.945457237822574
2016-07-18,1.9375325058373205
2016-07-19,1.9423417781480175
2016-07-20,1.9513803257018403
2016-07-21,1.9378671327976251
2016-07-22,1.9454024155385605
2016-07-25,1.9682918486951908
2016-07-26,1.9573787374120113
2016-07-27,1.9634757672498806
2016-07-28,1.9757208846292873
2016-07-29,1.9689775415730595
2016-08-01,1.9685045840247117
2016-08-02,1.9651944026926425
2016-08-03,1.9462678712026378
2016-08-04,1.9477825475205566
2016-08-05,1.9797863150898058
2016-08-08,1.9866273168066215
2016-08-09,1.9785958391436256
2016-08-10,1.9536215153938223
2016-08-11,1.9577060986428363
2016-08-16,1.9699244536393377
2016-08-17,1.9654378155728256
2016-08-18,1.977368256826363
2016-08-19,1.9758279957884892
2016-08-22,1.9666711918906754
2016-08-23,1.9675076151176487
2016-08-24,1.9717999590190642
2016-08-25,1.9577088059018957
2016-08-26,1.952944972963584
2016-08-29,1.9614046134198153
2016-08-30,1.9945968021565579
2016-08-31,2.0047539266677243
2016-09-01,2.001949938049775
2016-09-02,2.0104463011382263
2016-09-06,2.042825580556741
2016-09-07,2.036737308809117
2016-09-08,2.0451330143981075
2016-09-09,2.024278256281401
2016-09-12,1.98757403940073
2016-09-14,1.9902431118225656
2016-09-15,1.9941136264458363
2016-09-16,2.0031659479860937
2016-09-19,2.010096845492798
2016-09-20,2.0022056114622555
2016-09-21,2.0025090485279367
2016-09-22,2.0244294945344694
2016-09-23,2.015708927994968
2016-09-26,1.9893600417145623
2016-09-27,1.985320002129507
2016-09-28,1.994721676761418
2016-09-29,1.9573711806410345
2016-09-30,1.9621953224088582
2016-10-03,1.9929741960363587
2016-10-04,2.0005094664856045
2016-10-05,1.9943926052659358
2016-10-06,1.9860441142899168
2016-10-07,1.9831447030694225
2016-10-10,1.9858619068936039
2016-10-13,1.952998544077513
2016-10-14,1.9554346313028292
2016-10-17,1.9401636794375692
2016-10-18,1.978322992908083
2016-10-19,1.973762623096109
2016-10-20,1.9835367343520653
2016-10-21,1.9819960759616777
2016-10-24,1.9858533460032834
2016-10-25,1.9815710437704641
2016-10-26,1.9631223914087916
2016-10-27,1.9631223914087916
2016-10-28,1.96863811534094
2016-11-01,1.9657888546650901
2016-11-02,1.9385716947093656
2016-11-03,1.9315339571751067
2016-11-04,1.9191326833840985
2016-11-07,1.9344586641595993
2016-11-08,1.9457224885537037
2016-11-09,1.9186920566463144
2016-11-10,1.9413900562490742
2016-11-11,1.8857983163376908
2016-11-15,1.8403662248642747
2016-11-16,1.8411269103300705
2016-11-17,1.8334834292251734
2016-11-18,1.8320709793348418
2016-11-21,1.79706374542975
2016-11-22,1.8147156086295795
2016-11-23,1.8221955307889535
2016-11-24,1.8058322240089704
2016-11-25,1.841725107204464
2016-11-28,1.8447680185385646
2016-11-29,1.8484512441508516
2016-11-30,1.8683430701920314
2016-12-01,1.8607052318415986
2016-12-02,1.835066336221865
2016-12-05,1.8451949658691873
2016-12-06,1.8486728865164914
2016-12-07,1.8387451069895644
2016-12-08,1.8737103238004342
2016-12-09,1.8773124063116133
2016-12-12,1.855323189313074
2016-12-13,1.8676447808281573
2016-12-14,1.858134147589778
2016-12-15,1.8511633477977423
2016-12-16,1.8477452033930797
2016-12-19,1.8392671340148783
2016-12-20,1.8339667585663135
2016-12-21,1.8288725441776903
2016-12-22,1.8090303239907
2016-12-23,1.8106344882240364
2016-12-26,1.7919380702421368
2016-12-27,1.8219782562116085
2016-12-28,1.8224609204817095
2016-12-29,1.839052769080369
2016-12-30,1.8589012871736144
2017-01-02,1.8573791144962273
2017-01-03,1.8604596457105134
2017-01-04,1.860036785585357
2017-01-05,1.8801646051094005
2017-01-06,1.8729110027003733
2017-01-09,1.8710375918347326
2017-01-10,1.8837397139364265
2017-01-11,1.9059988774410248
2017-01-12,1.9124235037991946
2017-01-13,1.9107654369734053
2017-01-16,1.913778635929219
2017-01-17,1.9101964447528892
2017-01-18,1.914794745696819
2017-01-19,1.9191757706812507
2017-01-20,1.898417063958831
2017-01-23,1.9086142939384683
2017-01-24,1.9290150737971061
2017-01-25,1.959756919070454
2017-01-27,1.9690887585907004
2017-01-30,1.9670278948577113
2017-01-31,1.9497055610685743
2017-02-01,1.9872879507363814
2017-02-02,1.9916180113138653
2017-02-03,1.9932435956928527
2017-02-06,2.00782552568647
2017-02-07,1.9998759412822542
2017-02-08,2.000057949315361
2017-02-09,2.002327137409544
2017-02-10,2.006003828237275
2017-02-13,2.0087951313386947
2017-02-14,2.0057001670447696
2017-02-15,1.989292405471525
2017-02-16,2.0022229066394575
2017-02-17,2.0128286681036154
2017-02-20,2.0267879792554515
2017-02-21,2.033746098129876
2017-02-22,2.0383739374818415
2017-02-23,2.041435068217095
2017-02-27,2.031035728698909
2017-02-28,2.026881970353141
2017-03-01,2.0429601166053715
2017-03-02,2.0317706306948735
2017-03-03,2.0312361897364575
2017-03-06,2.047243546145406
2017-03-07,2.043221668986002
2017-03-08,2.0377300017921214
2017-03-09,2.0383860100328843
2017-03-10,2.0402202588167646
2017-03-14,2.0772605160983884
2017-03-15,2.076725368844423
2017-03-16,2.0934835553220457
2017-03-17,2.0950286728032057
2017-03-20,2.086949360374543
2017-03-21,2.085647828777214
2017-03-22,2.063496725514119
2017-03-23,2.077075361631116
2017-03-24,2.0823533747148475
2017-03-27,2.067076612102124
2017-03-28,2.080595835920303
2017-03-29,2.091055512292482
2017-03-30,2.098343038678661
2017-03-31,2.098343038678661
2017-04-03,2.113943110529033
